timestamp,index
3841395579.715425,117
3841395579.821425,118
3841395579.927425,119
3841395580.033425,120
3841395580.138425,121
3841395580.244425,122
3841395580.349425,123
3841395580.455425,124
3841395580.559425,125
3841395580.665425,126
3841395580.770425,127
3841395580.874425,128
3841395580.978425,129
3841395581.081425,130
3841395581.186425,131
3841395581.292425,132
3841395581.399425,133
3841395581.504425,134
3841395581.609425,135
3841395581.714425,136
3841395581.817425,137
3841395581.921425,138
3841395582.026425,139
3841395582.131425,140
3841395582.234425,141
3841395582.339425,142
3841395582.440425,143
3841395582.545425,144
3841395582.647425,145
3841395582.751425,146
3841395582.856425,147
3841395582.963425,148
3841395583.068425,149
3841395583.173425,150
3841395583.278425,151
3841395583.383425,152
3841395583.486425,153
3841395583.590425,154
3841395583.696425,155
3841395583.801424,156
3841395583.905425,157
3841395584.010425,158
3841395584.117425,159
3841395584.220425,160
3841395584.325425,161
3841395584.428425,162
3841395584.532425,163
3841395584.635425,164
3841395584.742425,165
3841395584.847425,166
3841395584.953425,167
3841395585.059425,168
3841395585.165425,169
3841395585.269425,170
3841395585.375425,171
3841395585.480425,172
3841395585.585425,173
3841395585.690425,174
3841395585.794425,175
3841395585.898425,176
3841395586.002425,177
3841395586.107425,178
3841395586.212425,179
3841395586.314425,180
3841395586.416425,181
3841395586.520425,182
3841395586.623425,183
3841395586.728425,184
3841395586.832425,185
3841395586.938425,186
3841395587.042425,187
3841395587.147425,188
3841395587.252425,189
3841395587.358425,190
3841395587.461425,191
3841395587.567425,192
3841395587.672425,193
3841395587.779425,194
3841395587.883425,195
3841395587.989425,196
3841395588.094425,197
3841395588.198425,198
3841395588.304425,199
3841395588.406425,200
3841395588.508425,201
3841395588.613425,202
3841395588.717425,203
3841395588.822425,204
3841395588.929425,205
3841395589.033425,206
3841395589.138425,207
3841395589.243425,208
3841395589.348425,209
3841395589.452425,210
3841395589.557425,211
3841395589.663425,212
3841395589.764425,213
3841395589.869425,214
3841395589.976425,215
3841395590.082425,216
3841395590.187425,217
3841395590.289425,218
3841395590.391425,219
3841395590.496425,220
3841395590.600425,221
3841395590.704425,222
3841395590.807425,223
3841395590.910425,224
3841395591.014425,225
3841395591.117425,226
3841395591.221425,227
3841395591.327425,228
3841395591.430425,229
3841395591.533425,230
3841395591.636425,231
3841395591.739425,232
3841395591.845425,233
3841395591.951425,234
3841395592.056425,235
3841395592.159425,236
3841395592.264425,237
3841395592.370425,238
3841395592.474425,239
3841395592.577425,240
3841395592.680425,241
3841395592.785425,242
3841395592.889425,243
3841395592.993425,244
3841395593.099425,245
3841395593.201425,246
3841395593.306425,247
3841395593.409425,248
3841395593.511425,249
3841395593.616425,250
3841395593.720425,251
3841395593.826425,252
3841395593.929425,253
3841395594.034425,254
3841395594.139425,255
3841395594.243425,256
3841395594.349425,257
3841395594.454425,258
3841395594.559425,259
3841395594.662425,260
3841395594.767425,261
3841395594.871425,262
3841395594.976425,263
3841395595.081425,264
3841395595.185425,265
3841395595.291425,266
3841395595.396425,267
3841395595.500425,268
3841395595.603425,269
3841395595.706425,270
3841395595.811425,271
3841395595.916425,272
3841395596.022425,273
3841395596.125425,274
3841395596.231425,275
3841395596.337425,276
3841395596.442425,277
3841395596.547425,278
3841395596.649425,279
3841395596.753425,280
3841395596.858425,281
3841395596.963425,282
3841395597.068425,283
3841395597.173425,284
3841395597.278425,285
3841395597.383425,286
3841395597.489425,287
3841395597.595425,288
3841395597.699425,289
3841395597.803425,290
3841395597.904425,291
3841395598.009425,292
3841395598.111425,293
3841395598.215425,294
3841395598.317425,295
3841395598.420425,296
3841395598.524425,297
3841395598.628425,298
3841395598.733425,299
3841395598.837425,300
3841395598.941425,301
3841395599.043425,302
3841395599.148425,303
3841395599.253425,304
3841395599.358425,305
3841395599.463425,306
3841395599.571425,307
3841395599.678425,308
3841395599.782425,309
3841395599.886425,310
3841395599.989425,311
3841395600.094425,312
3841395600.201425,313
3841395600.303425,314
3841395600.409425,315
3841395600.516425,316
3841395600.621425,317
3841395600.726425,318
3841395600.829425,319
3841395600.935425,320
3841395601.040425,321
3841395601.146425,322
3841395601.248425,323
3841395601.353425,324
3841395601.459425,325
3841395601.562425,326
3841395601.665425,327
3841395601.767425,328
3841395601.872425,329
3841395601.977425,330
3841395602.082425,331
3841395602.186425,332
3841395602.292425,333
3841395602.399425,334
3841395602.505425,335
3841395602.609425,336
3841395602.716425,337
3841395602.820425,338
3841395602.924425,339
3841395603.026425,340
3841395603.132425,341
3841395603.237425,342
3841395603.339425,343
3841395603.445425,344
3841395603.551424,345
3841395603.656425,346
3841395603.761425,347
3841395603.867425,348
3841395603.971425,349
3841395604.078425,350
3841395604.183425,351
3841395604.289425,352
3841395604.394425,353
3841395604.499425,354
3841395604.604425,355
3841395604.707425,356
3841395604.813425,357
3841395604.915425,358
3841395605.021425,359
3841395605.125425,360
3841395605.229425,361
3841395605.335425,362
3841395605.441425,363
3841395605.545425,364
3841395605.649425,365
3841395605.754425,366
3841395605.857425,367
3841395605.959425,368
3841395606.063425,369
3841395606.170425,370
3841395606.274425,371
3841395606.379425,372
3841395606.484425,373
3841395606.589425,374
3841395606.694425,375
3841395606.798425,376
3841395606.903425,377
3841395607.006425,378
3841395607.111425,379
3841395607.213425,380
3841395607.318425,381
3841395607.425425,382
3841395607.529425,383
3841395607.633425,384
3841395607.737425,385
3841395607.842425,386
3841395607.948425,387
3841395608.050425,388
3841395608.156425,389
3841395608.260425,390
3841395608.365425,391
3841395608.470425,392
3841395608.574425,393
3841395608.680425,394
3841395608.783425,395
3841395608.885425,396
3841395608.989425,397
3841395609.095425,398
3841395609.199425,399
3841395609.304425,400
3841395609.410425,401
3841395609.516425,402
3841395609.622425,403
3841395609.726425,404
3841395609.828425,405
3841395609.932425,406
3841395610.038425,407
3841395610.143425,408
3841395610.246425,409
3841395610.352425,410
3841395610.456425,411
3841395610.561425,412
3841395610.664425,413
3841395610.769425,414
3841395610.875425,415
3841395610.981425,416
3841395611.089425,417
3841395611.192425,418
3841395611.294425,419
3841395611.399425,420
3841395611.504425,421
3841395611.610425,422
3841395611.714425,423
3841395611.818425,424
3841395611.923425,425
3841395612.028425,426
3841395612.133425,427
3841395612.235425,428
3841395612.339425,429
3841395612.444425,430
3841395612.549425,431
3841395612.655425,432
3841395612.759425,433
3841395612.865425,434
3841395612.972425,435
3841395613.076425,436
3841395613.180425,437
3841395613.285425,438
3841395613.389425,439
3841395613.495425,440
3841395613.599425,441
3841395613.703425,442
3841395613.808425,443
3841395613.913425,444
3841395614.018425,445
3841395614.120425,446
3841395614.224425,447
3841395614.326425,448
3841395614.431425,449
3841395614.538425,450
3841395614.642425,451
3841395614.748425,452
3841395614.852425,453
3841395614.955425,454
3841395615.060425,455
3841395615.166425,456
3841395615.271425,457
3841395615.377425,458
3841395615.481425,459
3841395615.586425,460
3841395615.693425,461
3841395615.799425,462
3841395615.903425,463
3841395616.008425,464
3841395616.113425,465
3841395616.220425,466
3841395616.326425,467
3841395616.429425,468
3841395616.532425,469
3841395616.635425,470
3841395616.740425,471
3841395616.847425,472
3841395616.953425,473
3841395617.057425,474
3841395617.160425,475
3841395617.262425,476
3841395617.364425,477
3841395617.469425,478
3841395617.573425,479
3841395617.679425,480
3841395617.783425,481
3841395617.888425,482
3841395617.994425,483
3841395618.100425,484
3841395618.205425,485
3841395618.310425,486
3841395618.415425,487
3841395618.520425,488
3841395618.625425,489
3841395618.730425,490
3841395618.837425,491
3841395618.941425,492
3841395619.048425,493
3841395619.150425,494
3841395619.255425,495
3841395619.361425,496
3841395619.463425,497
3841395619.569425,498
3841395619.675425,499
3841395619.779425,500
3841395619.882425,501
3841395619.985425,502
3841395620.090425,503
3841395620.195425,504
3841395620.297425,505
3841395620.403425,506
3841395620.506425,507
3841395620.611425,508
3841395620.717425,509
3841395620.821425,510
3841395620.924425,511
3841395621.029425,512
3841395621.131425,513
3841395621.238425,514
3841395621.340425,515
3841395621.444425,516
3841395621.547425,517
3841395621.649425,518
3841395621.754425,519
3841395621.859425,520
3841395621.964425,521
3841395622.066425,522
3841395622.169425,523
3841395622.272425,524
3841395622.374425,525
3841395622.477425,526
3841395622.582425,527
3841395622.684425,528
3841395622.790425,529
3841395622.894425,530
3841395623.002425,531
3841395623.108425,532
3841395623.212425,533
3841395623.313425,534
3841395623.415425,535
3841395623.521425,536
3841395623.627425,537
3841395623.731425,538
3841395623.838425,539
3841395623.940425,540
3841395624.044425,541
3841395624.146425,542
3841395624.249425,543
3841395624.356425,544
3841395624.462425,545
3841395624.567425,546
3841395624.673425,547
3841395624.779425,548
3841395624.883425,549
3841395624.988425,550
3841395625.092425,551
3841395625.195425,552
3841395625.300425,553
3841395625.407425,554
3841395625.509425,555
3841395625.615425,556
3841395625.721425,557
3841395625.826425,558
3841395625.930425,559
3841395626.036425,560
3841395626.140425,561
3841395626.244425,562
3841395626.351425,563
3841395626.453425,564
3841395626.559425,565
3841395626.664425,566
3841395626.769425,567
3841395626.874425,568
3841395626.978425,569
3841395627.082425,570
3841395627.188425,571
3841395627.293425,572
3841395627.396425,573
3841395627.501425,574
3841395627.608425,575
3841395627.710425,576
3841395627.814425,577
3841395627.920425,578
3841395628.026425,579
3841395628.132425,580
3841395628.234425,581
3841395628.341425,582
3841395628.446425,583
3841395628.551424,584
3841395628.656425,585
3841395628.760425,586
3841395628.863425,587
3841395628.968425,588
3841395629.070425,589
3841395629.176424,590
3841395629.283425,591
3841395629.384425,592
3841395629.489425,593
3841395629.594425,594
3841395629.700425,595
3841395629.806425,596
3841395629.911425,597
3841395630.018425,598
3841395630.123425,599
3841395630.228425,600
3841395630.333425,601
3841395630.438425,602
3841395630.542425,603
3841395630.648425,604
3841395630.754425,605
3841395630.856425,606
3841395630.961425,607
3841395631.067425,608
3841395631.171425,609
3841395631.276425,610
3841395631.382425,611
3841395631.489425,612
3841395631.593425,613
3841395631.698425,614
3841395631.804425,615
3841395631.909425,616
3841395632.013425,617
3841395632.117425,618
3841395632.224425,619
3841395632.331425,620
3841395632.435425,621
3841395632.539425,622
3841395632.645425,623
3841395632.750425,624
3841395632.855425,625
3841395632.959425,626
3841395633.066425,627
3841395633.171425,628
3841395633.277425,629
3841395633.381425,630
3841395633.488425,631
3841395633.593425,632
3841395633.701425,633
3841395633.805425,634
3841395633.907425,635
3841395634.008425,636
3841395634.113425,637
3841395634.219425,638
3841395634.324425,639
3841395634.428425,640
3841395634.533425,641
3841395634.636425,642
3841395634.743425,643
3841395634.849425,644
3841395634.955425,645
3841395635.060425,646
3841395635.165425,647
3841395635.270425,648
3841395635.376425,649
3841395635.479425,650
3841395635.583425,651
3841395635.688425,652
3841395635.791425,653
3841395635.896425,654
3841395636.001425,655
3841395636.108425,656
3841395636.212425,657
3841395636.317425,658
3841395636.424425,659
3841395636.527425,660
3841395636.629425,661
3841395636.732425,662
3841395636.835425,663
3841395636.940425,664
3841395637.045425,665
3841395637.148425,666
3841395637.250425,667
3841395637.354425,668
3841395637.456425,669
3841395637.561425,670
3841395637.667425,671
3841395637.772425,672
3841395637.876425,673
3841395637.982425,674
3841395638.086425,675
3841395638.190425,676
3841395638.295425,677
3841395638.400425,678
3841395638.506425,679
3841395638.612425,680
3841395638.719425,681
3841395638.823425,682
3841395638.929425,683
3841395639.032425,684
3841395639.137425,685
3841395639.240425,686
3841395639.348425,687
3841395639.452425,688
3841395639.557425,689
3841395639.661425,690
3841395639.766425,691
3841395639.869425,692
3841395639.971425,693
3841395640.079425,694
3841395640.183425,695
3841395640.290425,696
3841395640.395425,697
3841395640.498425,698
3841395640.602425,699
3841395640.704425,700
3841395640.807425,701
3841395640.913425,702
3841395641.017425,703
3841395641.122425,704
3841395641.227425,705
3841395641.331425,706
3841395641.436425,707
3841395641.542425,708
3841395641.647425,709
3841395641.753425,710
3841395641.858425,711
3841395641.960425,712
3841395642.065425,713
3841395642.169425,714
3841395642.274425,715
3841395642.379425,716
3841395642.485425,717
3841395642.589425,718
3841395642.692425,719
3841395642.797425,720
3841395642.901425,721
3841395643.003425,722
3841395643.107425,723
3841395643.212425,724
3841395643.316425,725
3841395643.421425,726
3841395643.526425,727
3841395643.631425,728
3841395643.738425,729
3841395643.844425,730
3841395643.949425,731
3841395644.051424,732
3841395644.153425,733
3841395644.259425,734
3841395644.362425,735
3841395644.466425,736
3841395644.572425,737
3841395644.677425,738
3841395644.778425,739
3841395644.885425,740
3841395644.989425,741
3841395645.095425,742
3841395645.200425,743
3841395645.307425,744
3841395645.413425,745
3841395645.519425,746
3841395645.620425,747
3841395645.725425,748
3841395645.827425,749
3841395645.931425,750
3841395646.036425,751
3841395646.143425,752
3841395646.249425,753
3841395646.352425,754
3841395646.457425,755
3841395646.562425,756
3841395646.667425,757
3841395646.772425,758
3841395646.875425,759
3841395646.982425,760
3841395647.086425,761
3841395647.193425,762
3841395647.297425,763
3841395647.402425,764
3841395647.504425,765
3841395647.610425,766
3841395647.715425,767
3841395647.821425,768
3841395647.926424,769
3841395648.032425,770
3841395648.134425,771
3841395648.238425,772
3841395648.343425,773
3841395648.449425,774
3841395648.554425,775
3841395648.658425,776
3841395648.762425,777
3841395648.868425,778
3841395648.973425,779
3841395649.079425,780
3841395649.183425,781
3841395649.289425,782
3841395649.391425,783
3841395649.496425,784
3841395649.603425,785
3841395649.709425,786
3841395649.816425,787
3841395649.923425,788
3841395650.027425,789
3841395650.132425,790
3841395650.237425,791
3841395650.343425,792
3841395650.447425,793
3841395650.552425,794
3841395650.656425,795
3841395650.761425,796
3841395650.868425,797
3841395650.973425,798
3841395651.078425,799
3841395651.183425,800
3841395651.289425,801
3841395651.392425,802
3841395651.497425,803
3841395651.603425,804
3841395651.707425,805
3841395651.809425,806
3841395651.913425,807
3841395652.019425,808
3841395652.124425,809
3841395652.229425,810
3841395652.335425,811
3841395652.440425,812
3841395652.546425,813
3841395652.653425,814
3841395652.755425,815
3841395652.862425,816
3841395652.965425,817
3841395653.071425,818
3841395653.176424,819
3841395653.283425,820
3841395653.388425,821
3841395653.492425,822
3841395653.596425,823
3841395653.701425,824
3841395653.806425,825
3841395653.911425,826
3841395654.017425,827
3841395654.123425,828
3841395654.226425,829
3841395654.329425,830
3841395654.431425,831
3841395654.538425,832
3841395654.644425,833
3841395654.746425,834
3841395654.852425,835
3841395654.956425,836
3841395655.058425,837
3841395655.162425,838
3841395655.268425,839
3841395655.374425,840
3841395655.477425,841
3841395655.582425,842
3841395655.688425,843
3841395655.791425,844
3841395655.896425,845
3841395656.000425,846
3841395656.107425,847
3841395656.210425,848
3841395656.316425,849
3841395656.422425,850
3841395656.528425,851
3841395656.632425,852
3841395656.736425,853
3841395656.842425,854
3841395656.946425,855
3841395657.052425,856
3841395657.158425,857
3841395657.262425,858
3841395657.369425,859
3841395657.473425,860
3841395657.579425,861
3841395657.684425,862
3841395657.790425,863
3841395657.894425,864
3841395657.997425,865
3841395658.101425,866
3841395658.208425,867
3841395658.315425,868
3841395658.422425,869
3841395658.526425,870
3841395658.629425,871
3841395658.735425,872
3841395658.842425,873
3841395658.950425,874
3841395659.057425,875
3841395659.161425,876
3841395659.264425,877
3841395659.370425,878
3841395659.477425,879
3841395659.582425,880
3841395659.685425,881
3841395659.789425,882
3841395659.895425,883
3841395659.998425,884
3841395660.102425,885
3841395660.208425,886
3841395660.311425,887
3841395660.415425,888
3841395660.519425,889
3841395660.621425,890
3841395660.727425,891
3841395660.831425,892
3841395660.936425,893
3841395661.041425,894
3841395661.147425,895
3841395661.254425,896
3841395661.358425,897
3841395661.463425,898
3841395661.568425,899
3841395661.675425,900
3841395661.779425,901
3841395661.886425,902
3841395661.991425,903
3841395662.098425,904
3841395662.204425,905
3841395662.310425,906
3841395662.415425,907
3841395662.519425,908
3841395662.624425,909
3841395662.729425,910
3841395662.834425,911
3841395662.937425,912
3841395663.040425,913
3841395663.142425,914
3841395663.247425,915
3841395663.349425,916
3841395663.451425,917
3841395663.556425,918
3841395663.660425,919
3841395663.764425,920
3841395663.869425,921
3841395663.975425,922
3841395664.080425,923
3841395664.185425,924
3841395664.287425,925
3841395664.394425,926
3841395664.499425,927
3841395664.601425,928
3841395664.706425,929
3841395664.809425,930
3841395664.915425,931
3841395665.020425,932
3841395665.126425,933
3841395665.230425,934
3841395665.335425,935
3841395665.442425,936
3841395665.545425,937
3841395665.650425,938
3841395665.755425,939
3841395665.859425,940
3841395665.964425,941
3841395666.069425,942
3841395666.175425,943
3841395666.278425,944
3841395666.380425,945
3841395666.486425,946
3841395666.590425,947
3841395666.691425,948
3841395666.798425,949
3841395666.904425,950
3841395667.009425,951
3841395667.111425,952
3841395667.213425,953
3841395667.318425,954
3841395667.422425,955
3841395667.529425,956
3841395667.632425,957
3841395667.734425,958
3841395667.840425,959
3841395667.942425,960
3841395668.048425,961
3841395668.152425,962
3841395668.258425,963
3841395668.361425,964
3841395668.466425,965
3841395668.570425,966
3841395668.674425,967
3841395668.779425,968
3841395668.886425,969
3841395668.989425,970
3841395669.097425,971
3841395669.201425,972
3841395669.305425,973
3841395669.410425,974
3841395669.513425,975
3841395669.617425,976
3841395669.723425,977
3841395669.827425,978
3841395669.931425,979
3841395670.036425,980
3841395670.139425,981
3841395670.243425,982
3841395670.345425,983
3841395670.449425,984
3841395670.555425,985
3841395670.659425,986
3841395670.764425,987
3841395670.869425,988
3841395670.975425,989
3841395671.079425,990
3841395671.184425,991
3841395671.288425,992
3841395671.393425,993
3841395671.496425,994
3841395671.598425,995
3841395671.705425,996
3841395671.810425,997
3841395671.915425,998
3841395672.022425,999
3841395672.124425,1000
3841395672.230425,1001
3841395672.336425,1002
3841395672.441425,1003
3841395672.545425,1004
3841395672.650425,1005
3841395672.753425,1006
3841395672.859425,1007
3841395672.965425,1008
3841395673.069425,1009
3841395673.174425,1010
3841395673.279425,1011
3841395673.380425,1012
3841395673.485425,1013
3841395673.590425,1014
3841395673.696425,1015
3841395673.798425,1016
3841395673.904425,1017
3841395674.009425,1018
3841395674.114425,1019
3841395674.220425,1020
3841395674.325425,1021
3841395674.430425,1022
3841395674.535425,1023
3841395674.641425,1024
3841395674.745425,1025
3841395674.851425,1026
3841395674.955425,1027
3841395675.062425,1028
3841395675.167425,1029
3841395675.271425,1030
3841395675.377425,1031
3841395675.480425,1032
3841395675.586425,1033
3841395675.691425,1034
3841395675.796425,1035
3841395675.900425,1036
3841395676.005425,1037
3841395676.109425,1038
3841395676.213425,1039
3841395676.318425,1040
3841395676.424425,1041
3841395676.528425,1042
3841395676.634425,1043
3841395676.741425,1044
3841395676.847425,1045
3841395676.950425,1046
3841395677.057425,1047
3841395677.159425,1048
3841395677.267425,1049
3841395677.372425,1050
3841395677.473425,1051
3841395677.576425,1052
3841395677.681425,1053
3841395677.785425,1054
3841395677.889425,1055
3841395677.994425,1056
3841395678.096425,1057
3841395678.201425,1058
3841395678.304425,1059
3841395678.411425,1060
3841395678.518425,1061
3841395678.625425,1062
3841395678.730425,1063
3841395678.837425,1064
3841395678.942425,1065
3841395679.049425,1066
3841395679.155425,1067
3841395679.261425,1068
3841395679.365425,1069
3841395679.469425,1070
3841395679.574425,1071
3841395679.678425,1072
3841395679.781425,1073
3841395679.887425,1074
3841395679.989425,1075
3841395680.092425,1076
3841395680.197425,1077
3841395680.303425,1078
3841395680.407425,1079
3841395680.513425,1080
3841395680.617425,1081
3841395680.723425,1082
3841395680.829425,1083
3841395680.935425,1084
3841395681.041425,1085
3841395681.148425,1086
3841395681.253425,1087
3841395681.357425,1088
3841395681.462425,1089
3841395681.568425,1090
3841395681.673425,1091
3841395681.776425,1092
3841395681.879425,1093
3841395681.983425,1094
3841395682.086425,1095
3841395682.191425,1096
3841395682.296425,1097
3841395682.401425,1098
3841395682.507425,1099
3841395682.614425,1100
3841395682.718425,1101
3841395682.824425,1102
3841395682.929425,1103
3841395683.035425,1104
3841395683.142425,1105
3841395683.245425,1106
3841395683.351425,1107
3841395683.455425,1108
3841395683.558425,1109
3841395683.662425,1110
3841395683.768425,1111
3841395683.874425,1112
3841395683.979425,1113
3841395684.082425,1114
3841395684.185425,1115
3841395684.290425,1116
3841395684.393425,1117
3841395684.500425,1118
3841395684.604425,1119
3841395684.710425,1120
3841395684.814425,1121
3841395684.919425,1122
3841395685.023425,1123
3841395685.129425,1124
3841395685.231425,1125
3841395685.334425,1126
3841395685.440425,1127
3841395685.542425,1128
3841395685.648425,1129
3841395685.752425,1130
3841395685.858425,1131
3841395685.962425,1132
3841395686.067425,1133
3841395686.169425,1134
3841395686.274425,1135
3841395686.380425,1136
3841395686.486425,1137
3841395686.591425,1138
3841395686.696425,1139
3841395686.803425,1140
3841395686.906425,1141
3841395687.010425,1142
3841395687.115425,1143
3841395687.219425,1144
3841395687.323425,1145
3841395687.430425,1146
3841395687.534425,1147
3841395687.640425,1148
3841395687.747425,1149
3841395687.851425,1150
3841395687.958425,1151
3841395688.060425,1152
3841395688.162425,1153
3841395688.268425,1154
3841395688.374425,1155
3841395688.478425,1156
3841395688.583425,1157
3841395688.688425,1158
3841395688.791425,1159
3841395688.896425,1160
3841395689.000425,1161
3841395689.103425,1162
3841395689.207425,1163
3841395689.312425,1164
3841395689.416425,1165
3841395689.521425,1166
3841395689.626425,1167
3841395689.732425,1168
3841395689.835425,1169
3841395689.942425,1170
3841395690.048425,1171
3841395690.151425,1172
3841395690.256425,1173
3841395690.362425,1174
3841395690.467425,1175
3841395690.573425,1176
3841395690.679425,1177
3841395690.785425,1178
3841395690.889425,1179
3841395690.994425,1180
3841395691.099425,1181
3841395691.203425,1182
3841395691.307425,1183
3841395691.412425,1184
3841395691.518425,1185
3841395691.624425,1186
3841395691.726425,1187
3841395691.830425,1188
3841395691.937425,1189
3841395692.041425,1190
3841395692.144425,1191
3841395692.247425,1192
3841395692.353425,1193
3841395692.458425,1194
3841395692.564425,1195
3841395692.669425,1196
3841395692.774425,1197
3841395692.880425,1198
3841395692.983425,1199
3841395693.089425,1200
3841395693.195425,1201
3841395693.300425,1202
3841395693.402425,1203
3841395693.509425,1204
3841395693.615425,1205
3841395693.719425,1206
3841395693.823425,1207
3841395693.929425,1208
3841395694.034425,1209
3841395694.139425,1210
3841395694.245425,1211
3841395694.351425,1212
3841395694.456425,1213
3841395694.563425,1214
3841395694.668425,1215
3841395694.773425,1216
3841395694.878425,1217
3841395694.985425,1218
3841395695.088425,1219
3841395695.191425,1220
3841395695.298425,1221
3841395695.403425,1222
3841395695.505425,1223
3841395695.610425,1224
3841395695.712425,1225
3841395695.818425,1226
3841395695.922425,1227
3841395696.027425,1228
3841395696.132425,1229
3841395696.237425,1230
3841395696.342425,1231
3841395696.444425,1232
3841395696.550425,1233
3841395696.657425,1234
3841395696.759425,1235
3841395696.865425,1236
3841395696.970425,1237
3841395697.075425,1238
3841395697.181425,1239
3841395697.287425,1240
3841395697.391425,1241
3841395697.497425,1242
3841395697.599425,1243
3841395697.704425,1244
3841395697.808425,1245
3841395697.913425,1246
3841395698.016425,1247
3841395698.122425,1248
3841395698.225425,1249
3841395698.330425,1250
3841395698.434425,1251
3841395698.537425,1252
3841395698.642425,1253
3841395698.748425,1254
3841395698.851425,1255
3841395698.955425,1256
3841395699.060425,1257
3841395699.165425,1258
3841395699.270425,1259
3841395699.376425,1260
3841395699.479425,1261
3841395699.585425,1262
3841395699.691425,1263
3841395699.796425,1264
3841395699.898425,1265
3841395700.003425,1266
3841395700.108425,1267
3841395700.211425,1268
3841395700.316425,1269
3841395700.423425,1270
3841395700.528425,1271
3841395700.634425,1272
3841395700.739425,1273
3841395700.842425,1274
3841395700.946425,1275
3841395701.050425,1276
3841395701.154425,1277
3841395701.260425,1278
3841395701.365425,1279
3841395701.470425,1280
3841395701.576425,1281
3841395701.681425,1282
3841395701.785425,1283
3841395701.889425,1284
3841395701.991425,1285
3841395702.098425,1286
3841395702.203425,1287
3841395702.308425,1288
3841395702.412425,1289
3841395702.514425,1290
3841395702.620425,1291
3841395702.723425,1292
3841395702.827425,1293
3841395702.930425,1294
3841395703.035425,1295
3841395703.139425,1296
3841395703.245425,1297
3841395703.352425,1298
3841395703.457425,1299
3841395703.565425,1300
3841395703.668425,1301
3841395703.771425,1302
3841395703.876425,1303
3841395703.981425,1304
3841395704.086425,1305
3841395704.191425,1306
3841395704.298425,1307
3841395704.402425,1308
3841395704.508425,1309
3841395704.613425,1310
3841395704.715425,1311
3841395704.820425,1312
3841395704.925425,1313
3841395705.030425,1314
3841395705.136425,1315
3841395705.243425,1316
3841395705.349425,1317
3841395705.451425,1318
3841395705.557425,1319
3841395705.658425,1320
3841395705.765425,1321
3841395705.866425,1322
3841395705.968425,1323
3841395706.072425,1324
3841395706.178425,1325
3841395706.284425,1326
3841395706.391425,1327
3841395706.495425,1328
3841395706.601425,1329
3841395706.702425,1330
3841395706.807425,1331
3841395706.912425,1332
3841395707.017425,1333
3841395707.123425,1334
3841395707.229425,1335
3841395707.336425,1336
3841395707.440425,1337
3841395707.542425,1338
3841395707.646425,1339
3841395707.749425,1340
3841395707.855425,1341
3841395707.958425,1342
3841395708.063425,1343
3841395708.168425,1344
3841395708.274425,1345
3841395708.377425,1346
3841395708.484425,1347
3841395708.588425,1348
3841395708.694425,1349
3841395708.799425,1350
3841395708.905425,1351
3841395709.010425,1352
3841395709.116425,1353
3841395709.222425,1354
3841395709.327425,1355
3841395709.433425,1356
3841395709.540425,1357
3841395709.644425,1358
3841395709.749425,1359
3841395709.854425,1360
3841395709.959425,1361
3841395710.064425,1362
